1.0468,0.10088
1.0482,0.17843
1.0485,0.29006
1.0485,0.31373
1.0489,0.27912
1.0491,0.35159
1.0492,0.30975
1.0496,0.32902
1.0497,0.34051
1.0496,0.37481
1.0498,0.43771
1.0503,0.45452
1.0504,0.42883
1.0508,0.4764
1.0509,0.50804
1.0511,0.53698
1.0516,0.52402
1.0516,0.56765
1.0517,0.52951
1.0521,0.59553
1.052,0.57218
1.0524,0.62131
1.0527,0.62516
1.0527,0.63097
1.0529,0.68605
1.0531,0.73701
1.0532,0.73275
1.0535,0.70958
1.0536,0.7203
1.0536,0.78833
1.0537,0.80019
1.0539,0.80065
1.0542,0.82908
1.0547,0.78737
1.0548,0.9033
1.0549,0.90389
1.0549,0.87825
1.055,0.88805
1.0552,0.96222
1.0553,0.92761
1.0555,1.0066
1.0556,0.982
1.0559,1.0056
1.056,1.0564
1.0561,1.0793
1.0563,1.021
1.0562,1.0908
1.0564,1.0482
1.0565,1.1234
1.0567,1.1441
1.0568,1.1583
1.0568,1.1302
1.0569,1.1345
1.0571,1.1389
1.057,1.1545
1.0571,1.2092
1.0574,1.2391
1.0575,1.2456
1.0576,1.2672
1.0577,1.2849
1.0576,1.2196
1.058,1.2422
1.058,1.322
1.058,1.2891
1.0581,1.3481
1.0583,1.2917
1.0584,1.34
1.0586,1.2969
1.0585,1.3716
1.0586,1.3176
1.0587,1.3319
1.0589,1.3516
1.0589,1.3739
1.0589,1.4233
1.0593,1.4327
1.0595,1.4088
1.0594,1.4694
1.0597,1.4568
1.0597,1.5402
1.06,1.5218
1.0599,1.5125
1.0599,1.5296
1.0599,1.5772
1.0601,1.5447
1.06,1.6309
1.0604,1.6
1.0605,1.6474
1.0605,1.5957
1.0606,1.6346
1.0605,1.6463
1.0606,1.6303
1.0608,1.6202
1.0608,1.6969
1.0609,1.7185
1.0609,1.7265
1.0609,1.6585
1.061,1.6736
1.0612,1.6711
1.0611,1.7521
1.0612,1.7662
1.0616,1.7086
1.0617,1.7958
1.0619,1.7551
1.0619,1.7726
1.0618,1.7863
1.0621,1.7856
1.062,1.873
1.0622,1.8075
1.0622,1.8448
1.0623,1.8986
1.0623,1.9193
1.0623,1.8486
1.0626,1.8948
1.0627,1.9251
1.0626,1.935
1.0628,1.9631
1.0626,1.9416
1.0629,1.9222
1.0629,1.9168
1.0627,1.9881
1.0631,1.973
1.0631,2.0184
1.0631,2.022
1.0632,2.0229
1.0634,1.9928
1.0634,2.0245
1.0634,2.0079
1.0636,2.0235
1.0635,2.0729
1.0637,2.0939
1.0638,2.1187
1.0637,2.1164
1.0637,2.0932
1.0639,2.123
1.0637,2.1325
1.0638,2.1247
1.064,2.1634
1.0641,2.1439
1.0642,2.1172
1.0644,2.1957
1.0646,2.2233
1.0647,2.1806
1.0645,2.2727
1.0649,2.2804
1.0651,2.2489
1.0652,2.2959
1.0651,2.2831
1.0653,2.3594
1.0655,2.3732
1.0657,2.3242
1.0657,2.401
1.0657,2.395
1.0657,2.3646
1.0658,2.366
1.0657,2.4203
1.0658,2.3832
1.0659,2.4606
1.066,2.4689
1.0659,2.4127
1.0659,2.4869
1.0662,2.4861
1.0662,2.4366
1.0662,2.4318
1.0661,2.4789
1.0663,2.5204
1.0663,2.5101
1.0663,2.4607
1.0665,2.5437
1.0665,2.517
1.0665,2.49
1.0665,2.5458
1.0666,2.5575
1.0667,2.575
1.0667,2.5815
1.0667,2.5309
1.0668,2.5856
1.0667,2.5365
1.0669,2.5876
1.067,2.6415
1.0671,2.6576
1.0671,2.6151
1.0671,2.6556
1.0672,2.6149
1.0671,2.6736
1.0672,2.6385
1.0673,2.6324
1.0674,2.6842
1.0675,2.7251
1.0675,2.67
1.0675,2.661
1.0675,2.7233
1.0677,2.7103
1.0678,2.6871
1.0678,2.7629
1.0678,2.697
1.0679,2.708
1.068,2.7949
1.068,2.7965
1.0681,2.7264
1.068,2.7898
1.0681,2.7718
1.0682,2.7589
1.0683,2.7562
1.0681,2.8462
1.0682,2.7711
1.0684,2.8586
1.0683,2.7993
1.0686,2.8422
1.0685,2.8704
1.0686,2.8927
1.0688,2.9023
1.0687,2.8593
1.0688,2.9196
1.0688,2.8621
1.0689,2.8506
1.069,2.9141
1.0688,2.9285
1.069,2.9318
1.0691,2.9438
1.069,2.8884
1.0691,2.9242
1.0691,2.9457
1.0693,2.9077
1.0692,2.9179
1.0694,2.9227
1.0695,2.9484
1.0695,2.9679
1.0696,2.9813
1.0695,3.0368
1.0696,3.0303
1.0696,2.9755
1.0696,3.0172
1.0697,3.0658
1.0699,3.0206
1.0699,3.0651
1.0698,3.1022
1.07,3.0498
1.07,3.0953
1.0701,3.1368
1.0701,3.1251
1.0701,3.082
1.0701,3.0891
1.0702,3.136
1.0705,3.1705
1.0703,3.1388
1.0706,3.1397
1.0705,3.1289
1.0708,3.2153
1.0706,3.2296
1.0706,3.2063
1.0708,3.2538
1.0707,3.2527
1.0708,3.2559
1.0708,3.2488
1.0708,3.2919
1.071,3.2354
1.071,3.2617
1.0711,3.2558
1.0713,3.2709
1.071,3.348
1.0714,3.323
1.0715,3.2958
1.0714,3.3349
1.0714,3.3358
1.0715,3.3528
1.0716,3.3396
1.0717,3.4222
1.0717,3.3618
1.0718,3.395
1.072,3.4385
1.0718,3.4293
1.0719,3.4518
1.072,3.4645
1.0718,3.4509
1.072,3.4335
1.0721,3.4562
1.0721,3.4931
1.072,3.4974
1.0721,3.4436
1.0722,3.4772
1.0721,3.4844
1.0723,3.4806
1.0722,3.4989
1.0724,3.4882
1.0723,3.4613
1.0725,3.4666
1.0725,3.5496
1.0725,3.5731
1.0726,3.5037
1.0727,3.5354
1.0728,3.5867
1.073,3.5893
1.0731,3.5487
1.0731,3.5763
1.0732,3.639
1.0733,3.6317
1.0733,3.6903
1.0733,3.6891
1.0732,3.675
1.0733,3.7107
1.0735,3.6903
1.0735,3.6578
1.0738,3.7023
1.0741,3.7353
1.0742,3.7663
1.0745,3.8343
1.0748,3.8535
1.075,3.8576
1.0754,3.9183
1.0754,3.9732
1.0754,3.9945
1.0755,4.0554
1.0755,4.0678
1.0755,4.0547
1.0757,4.0479
1.0757,4.0274
1.0759,4.0558
1.0757,4.0797
1.0759,4.1233
1.0759,4.1419
1.0762,4.1489
1.0761,4.0851
1.0762,4.1477
1.0761,4.141
1.0764,4.1716
1.0763,4.1308
1.0762,4.2024
1.0765,4.2102
1.0765,4.1801
1.0766,4.1616
1.0766,4.2479
1.0766,4.2336
1.0768,4.1849
1.0767,4.2258
1.0768,4.2797
1.0769,4.2681
1.0771,4.226
1.0769,4.2937
1.0771,4.2574
1.0771,4.3327
1.0771,4.3357
1.0774,4.3365
1.0774,4.3389
1.0774,4.3464
1.0774,4.3571
1.0775,4.3624
1.0776,4.4046
1.0776,4.3314
1.0777,4.4171
1.0778,4.4074
1.0779,4.3654
1.078,4.3942
1.0779,4.4483
1.0781,4.4595
1.0779,4.4597
1.0781,4.4423
1.0781,4.445
1.0783,4.5002
1.0783,4.4325
1.0782,4.4453
1.0783,4.4993
1.0783,4.5166
1.0784,4.5369
1.0784,4.5351
1.0785,4.5443
1.0785,4.5552
1.0787,4.5717
1.0787,4.5798
1.079,4.543
1.079,4.5572
1.0789,4.6227
1.079,4.6525
1.0791,4.598
1.0791,4.6618
1.0792,4.6082
1.0792,4.6719
1.0791,4.6113
1.0793,4.6994
1.0792,4.6725
1.0793,4.693
1.0793,4.6904
1.0795,4.6853
1.0794,4.6586
1.0797,4.7163
1.0797,4.7646
1.0797,4.7
1.0798,4.711
1.0798,4.7151
1.0798,4.7389
1.0798,4.787
1.0797,4.7574
1.0798,4.7691
1.0798,4.7814
1.0799,4.7486
1.08,4.7701
1.08,4.8364
1.0801,4.7681
1.08,4.8498
1.0802,4.7869
1.0802,4.8489
1.0804,4.8642
1.0801,4.8108
1.0803,4.8053
1.0804,4.8423
1.0806,4.8701
1.0805,4.8595
1.0805,4.9042
1.0808,4.8714
1.0808,4.9443
1.0807,4.9422
1.0807,4.9523
1.081,4.9534
1.0809,4.9839
1.0811,4.9179
1.081,4.9866
1.0811,5.0134
1.0811,5.0127
1.0812,4.9913
1.0812,5.0392
1.0814,5.0127
1.0813,5.0027
1.0815,5.0079
1.0817,5.0005
1.0816,5.0482
1.0818,5.0265
1.0818,5.0239
1.0818,5.0637
1.0818,5.111
1.0818,5.0543
1.0818,5.1057
1.0819,5.0716
1.082,5.1365
1.0818,5.1576
1.0822,5.1678
1.082,5.1558
1.0821,5.1613
1.0821,5.1926
1.0822,5.121
1.0821,5.1183
1.0823,5.2067
1.0823,5.1472
1.0823,5.1649
1.0825,5.1999
1.0822,5.1803
1.0825,5.211
1.0826,5.1687
1.0825,5.2301
1.0825,5.2562
1.0826,5.2268
1.0825,5.2569
1.0826,5.2725
1.0827,5.2332
1.0827,5.2156
1.0828,5.2227
1.0828,5.3039
1.0829,5.2808
1.083,5.3273
1.0829,5.3348
1.0832,5.3307
1.0831,5.2933
1.0831,5.3088
1.0833,5.3711
1.0833,5.2981
1.0835,5.313
1.0836,5.3519
1.0833,5.3238
1.0835,5.3307
1.0836,5.3911
1.0836,5.412
1.0837,5.4372
1.0839,5.4054
1.0839,5.455
1.084,5.4644
1.0839,5.4489
1.084,5.4077
1.084,5.4431
1.084,5.4954
1.0842,5.4845
1.0841,5.434
1.0842,5.4939
1.0843,5.471
1.0842,5.5369
1.0843,5.5389
1.0846,5.4928
1.0844,5.5033
1.0845,5.4992
1.0847,5.5443
1.0846,5.5574
1.0847,5.5832
1.0846,5.5393
1.085,5.5657
1.0851,5.5765
1.0852,5.6055
1.0852,5.6872
1.0853,5.6339
1.0856,5.7137
1.0856,5.6674
1.0857,5.6951
1.0857,5.7514
1.0858,5.6893
1.0859,5.7654
1.0858,5.7899
1.0859,5.8085
1.086,5.8145
1.0862,5.7619
1.0861,5.7736
1.0862,5.7737
1.0862,5.8513
1.0863,5.8421
1.0864,5.7976
1.0866,5.8674
1.0865,5.8676
1.0866,5.883
1.0866,5.8376
1.0867,5.892
1.0866,5.8647
1.0867,5.8505
1.0867,5.8914
1.0867,5.9097
1.087,5.8714
1.0871,5.8765
1.0871,5.9398
1.0872,5.9606
1.0871,5.925
1.0874,5.9442
1.0872,5.9498
1.0873,6.0144
1.0873,5.9474
1.0872,6.0143
1.0875,6.0328
1.0875,5.9671
1.0876,5.9723
1.0875,6.0568
1.0876,6.0065
1.0876,6.0321
1.0874,6.0861
1.0877,6.0295
1.0879,6.0913
1.0873,6.0701
