0.21545,1.503
0.27006,1.4883
0.27491,1.4944
0.25957,1.4774
0.25018,1.4675
0.30856,1.4491
0.27642,1.4607
0.313,1.4495
0.35658,1.4573
0.33218,1.4391
0.38177,1.434
0.35507,1.4112
0.39408,1.4115
0.36753,1.4049
0.36661,1.4321
0.38566,1.4307
0.40058,1.4203
0.43176,1.4315
0.45639,1.4134
0.40617,1.4037
0.45621,1.4435
0.48542,1.4093
0.46903,1.4187
0.50461,1.386
0.48602,1.4156
0.52365,1.3923
0.52832,1.415
0.51866,1.3803
0.49549,1.3925
0.56861,1.3939
0.55121,1.385
0.55739,1.3945
0.59535,1.3733
0.56774,1.3827
0.60501,1.3738
0.61293,1.3707
0.61879,1.3726
0.64118,1.3603
0.57827,1.3474
0.64571,1.3551
0.66027,1.361
0.60423,1.3728
0.6681,1.3385
0.6822,1.3454
0.67817,1.3451
0.68623,1.338
0.71068,1.3292
0.72368,1.3317
0.7067,1.3225
0.73975,1.3408
0.6947,1.3133
0.74433,1.33
0.75234,1.3162
0.71178,1.3185
0.76494,1.2873
0.79666,1.2789
0.8082,1.2779
0.79144,1.3041
0.77002,1.2756
0.79433,1.2954
0.83453,1.3
0.84227,1.2993
0.8538,1.2915
0.83737,1.2722
0.80225,1.2559
0.80729,1.2726
0.88494,1.2755
0.8859,1.288
0.89542,1.3089
0.90366,1.2811
0.85989,1.2709
0.85476,1.2477
0.8891,1.2596
0.86777,1.2735
0.93644,1.2578
0.93484,1.2634
0.91126,1.2766
0.90078,1.2727
0.90558,1.2377
0.98108,1.2613
0.98145,1.2694
0.94464,1.2486
0.97541,1.2513
0.94533,1.2343
1.0106,1.238
0.99161,1.2405
1.0219,1.2409
1.0011,1.2147
1.0357,1.2437
0.97646,1.2179
1.0447,1.2302
1.0611,1.2138
1.0667,1.2195
1.0712,1.234
1.064,1.2489
1.0369,1.2223
1.0998,1.2111
1.0332,1.1913
1.0416,1.2016
1.0889,1.2243
1.1316,1.2172
1.085,1.211
1.1229,1.1873
1.1321,1.188
1.0907,1.1991
1.1512,1.2093
1.1422,1.2163
1.1921,1.1854
1.1959,1.1818
1.1306,1.1793
1.1437,1.1893
1.1463,1.1775
1.1646,1.1912
1.1586,1.1772
1.2443,1.1734
1.2144,1.1923
1.1977,1.174
1.2137,1.1706
1.2395,1.1634
1.2283,1.1771
